name,section,name_desc
VME,9,"Versa Module Euroboard bus"
disklabel,9,"disk label management routines"
genfs_rename,9,"generic framework for implementing VOP_RENAME(9)"
MCA,9,"MicroChannel Architecture bus"
wsdisplay,9,"wscons display support"
ts2timo,9,"convert time interval to tick count"
setbit,9,"macros related to bitmaps"
tcp_congctl,9,"TCP congestion control API"
sysmon_pswitch,9,"framework for power switches"
itimerfix,9,"check that a timeval value is valid, and correct"
disk,9,"generic disk framework"
WAPBL,9,"write-ahead physical block logging for file systems"
pcq,9,"producer/consumer queue"
fstrans,9,"file system suspension helper subsystem"
setjmp,9,"non-local jumps"
bintime,9,"get the current time"
delay,9,"microsecond delay"
devsw_attach,9,"character and block device switch functions"
cpu_switchto,9,"machine-dependent LWP context switching interface"
rt_timer,9,"route callout functions"
sysmon_taskq,9,"general purpose system monitoring task queue"
ipi,9,"MI IPI interface"
malloc,9,"general-purpose kernel memory allocator"
physio,9,"initiate I/O on raw devices"
iic_acquire_bus,9,"Inter IC (I2C) bus"
BUFFERIO,9,"block I/O buffer transfers"
firmload,9,"Firmware loader API for device drivers"
RND,9,"functions to make a device available for entropy collection"
preempt,9,"general preempt and yield functions"
knote,9,"raise kernel event"
seldestroy,9,"select and poll subsystem"
in_getifa,9,"Look up the IPv4 source address best matching an IPv4 destination"
do_setresuid,9,"set process uid and gid"
genfs,9,"genfs routines"
kmem,9,"kernel wired memory allocator"
boothowto,9,"flags passed to kernel during boot or shutdown"
dofileread,9,"high-level file operations"
binuptime,9,"get the time elapsed since boot"
extent,9,"general purpose extent manager"
pcu,9,"per-CPU unit (PCU)"
memoryallocators,9,"introduction to kernel memory allocators"
callback,9,"generic callback interface"
accf_http,9,"buffer incoming connections until a certain complete HTTP requests arrive"
linedisc,9,"extensible line discipline framework"
LWP_CACHE_CREDS,9,"synchronize LWP credential with process credential"
pci_configure_bus,9,"perform PCI bus configuration"
coredump_write,9,"common coredump write routine"
ras_lookup,9,"restartable atomic sequences"
veriexec,9,"in-kernel file integrity subsystem KPI"
uvm_km,9,"raw kernel memory or address space allocator"
ipkdb,9,"machine-dependent interface to ipkdb"
pci_msi,9,"PCI MSI{,-X} manipulation functions"
pckbport,9,"PC keyboard port interface"
IOASIC,9,"baseboard I/O control ASIC for DEC TURBOchannel systems"
uvm_map,9,"virtual address space management interface"
ppi,9,"user-space interface to ppbus parallel port"
PCMCIA,9,"support for PCMCIA PC-Card devices"
pool_cache,9,"resource-pool cache manager"
lock,9,"kernel lock functions"
copy,9,"kernel space to/from user space copy functions"
microseq,9,"ppbus microseqencer developer's guide"
pool_init,9,"resource-pool manager"
sockopt_init,9,"socket options handling"
pfil,9,"packet filter interface"
PMF,9,"power management and inter-driver messaging framework"
cpufreq,9,"interface for CPU frequency scaling"
sysmon_envsys,9,"kernel part of the envsys 2 framework"
kpause,9,"make the calling LWP sleep"
roundup,9,"macros for counting and rounding"
cpu_rootconf,9,"root file system setup"
vnsubr,9,"high-level convenience functions for vnode operations"
pserialize,9,"passive serialization mechanism"
uvm,9,"virtual memory system external interface"
cpu_need_resched,9,"context switch notification"
bus_space,9,"bus space manipulation functions"
ieee80211_ifattach,9,"core 802.11 network stack functions"
humanize_number,9,"human readable numbers"
filedesc,9,"file descriptor tables and operations"
wskbd,9,"wscons keyboard support"
proc_find,9,"find process or process group"
driver,9,"description of a device driver"
sysctl,9,"system variable control interfaces"
vmem,9,"virtual memory allocator"
days_in_month,9,"handy time utilities"
vfssubr,9,"high-level interface to kernel file system interface"
pmc,9,"Hardware Performance Monitoring Interface"
optstr_get,9,"Options string management"
vfsops,9,"kernel file system interface"
device_printf,9,"kernel formatted output conversion"
ISAPNP,9,"Plug 'n' Play ISA bus"
Cardbus,9,"support for CardBus PC-Card devices"
xcall,9,"cross-call interface"
autoconf,9,"autoconfiguration framework"
cv,9,"condition variables"
kcpuset,9,"dynamic kernel CPU sets"
rssadapt,9,"rate adaptation based on received signal strength"
rw,9,"reader / writer lock primitives"
cprng,9,"cryptographic pseudorandom number generators"
errno,9,"kernel internal error numbers"
file,9,"operations on file entries"
vnfileops,9,"vnode file descriptor operations"
cn_init_magic,9,"console magic key sequence management"
dmover_backend_register,9,"hardware-assisted data mover interface"
bus_dma,9,"Bus and Machine Independent DMA Mapping Interface"
todr_attach,9,"time-of-day clock support"
signal,9,"software signal facilities"
KASSERT,9,"kernel expression verification macros"
ubc,9,"unified buffer cache"
callout_init,9,"execute a function after a specified length of time"
kpreempt,9,"control kernel preemption"
opencrypto,9,"API for cryptographic services in the kernel"
mbuf,9,"functions and macros for managing memory used by networking code"
wsfont,9,"wscons font support"
ltsleep,9,"process context sleep and wakeup"
workqueue,9,"simple do-it-in-thread-context framework"
hz,9,"system time model"
ISA,9,"Industry-standard Architecture"
spl,9,"modify system interrupt priority level"
store,9,"store data to user-space"
TC,9,"TURBOchannel bus"
ethersubr,9,"Ethernet and FDDI driver support functions and macros"
m_tag,9,"mbuf tagging interfaces"
ctod,9,"macros related to bytes, pages, and disk blocks"
vnode,9,"kernel representation of a file or directory"
bswap16,9,"byte order operations"
namecache,9,"name lookup cache"
kthread_create,9,"kernel threads"
bintime_add,9,"operations on bintime"
kfilter_register,9,"add or remove kernel event filters"
vnodeops,9,"vnode operations"
PCI,9,"Peripheral Component Interconnect"
mutex,9,"mutual exclusion primitives"
module,9,"kernel module loader"
buffercache,9,"buffer cache interfaces"
logname,1,"display user's login name"
s_server,1,"SSL/TLS server program"
getconf,1,"get configuration values"
CA.pl,1,"friendlier interface for OpenSSL certificate programs"
msgmerge,1,"merge message catalog and template"
sup,1,"software upgrade protocol"
sdiff,1,"side-by-side diff"
time,1,"time command execution"
postmap,1,"Postfix lookup table management"
kdestroy,1,"remove one credential or destroy the current ticket file"
tsort,1,"topological sort of a directed graph"
elf2aout,1,"convert a NetBSD ELF-format executable to NetBSD a.out format"
genrsa,1,"generate an RSA private key"
echo,1,"write arguments to the standard output"
msgattrib,1,"attribute matching and manipulation on message catalog"
machine,1,"print machine type"
dsaparam,1,"DSA parameter manipulation and generation"
col,1,"filter reverse line feeds from input"
pkg_admin,1,"perform various administrative tasks to the pkg system"
config,1,"build kernel compilation directories"
passwd,1,"modify a user's password"
grotty,1,"groff driver for typewriter-like devices"
fdformat,1,"format a floppy diskette"
smime,1,"S/MIME utility"
readelf,1,"Displays information about ELF files."
omshell,1,"OMAPI Command Shell"
rcp,1,"remote file copy"
chmod,1,"change file modes"
rcsmerge,1,"merge RCS revisions"
usbhidctl,1,"manipulate USB HID devices"
mt,1,"magnetic tape manipulation"
checknr,1,"check nroff/troff files"
xstr,1,"extract strings from C programs to implement shared strings"
msgcmp,1,"compare message catalog and template"
pigz,1,"compress or expand files"
strings,1,"print the strings of printable characters in files."
kpasswd,1,"Kerberos 5 password changing program"
vis,1,"display non-printable characters in a visual format"
audioplay,1,"play audio files"
quota,1,"display disk usage and limits"
lorder,1,"list dependencies for object files"
db,1,"manipulate db(3) 's btree(3) and hash(3) databases"
spell,1,"find spelling errors"
kill,1,"terminate or signal a process"
dns-sd,1,"Multicast DNS (mDNS) & DNS Service Discovery (DNS-SD) Test Tool"
rusers,1,"who is logged in to machines on local network"
lzmainfo,1,"show information stored in the .lzma file header"
atf-version,1,"shows information about the installed ATF version"
rdist,1,"remote file distribution program"
tfmtodit,1,"create font files for use with groff -Tdvi"
xargs,1,"construct argument list(s) and execute utility"
skey,1,"respond to an OTP challenge"
ipsend,1,"sends IP packets"
moptrace,1,"MOP Trace Utility"
edahdi,1,"modify AHDI partition identifiers"
msconfig,1,"Show or change the middle button emulation mode"
texi2dvi,1,"print Texinfo documents"
netstat,1,"show network status"
ldapwhoami,1,"LDAP who am i? tool"
ldapmodify,1,"LDAP modify entry and LDAP add entry tools"
ssh-add,1,"adds private key identities to the authentication agent"
ar,1,"create, modify, and extract from archives"
addftinfo,1,"add information to troff font files for use with groff"
systat,1,"display system statistics on a CRT"
dtmfdecode,1,"decodes DTMF tones from A-law audio data"
lastcomm,1,"show last commands executed in reverse order"
fpr,1,"print Fortran file"
postalias,1,"Postfix alias database maintenance"
agrep,1,"print lines approximately matching a pattern"
stty,1,"set options for a terminal device interface"
strip,1,"Discard symbols from object files."
uniq,1,"report or filter out repeated lines in a file"
ldapmodrdn,1,"LDAP rename entry tool"
pkg_add,1,"a utility for installing and upgrading software package distributions"
ldapurl,1,"LDAP URL formatting tool"
pkg_create,1,"a utility for creating software package distributions"
lprm,1,"remove jobs from the line printer spooling queue"
lint,1,"a C program verifier"
rev,1,"reverse order of characters of lines in a file"
sleep,1,"suspend execution for an interval of time"
units,1,"conversion program"
grolbp,1,"groff driver for Canon CAPSL printers (LBP-4 and LBP-8 series laser printers)."
nbsvtool,1,"create and verify detached signatures of files"
ekermit,1,"Send or receive files using Kermit file transfer protocol"
ypmatch,1,"print the values of one or more keys in a NIS database"
nroff,1,"emulate nroff command with groff"
script,1,"make typescript of terminal session"
merge,1,"three-way file merge"
lessfile,1,"""input preprocessor"" for  less."
top,1,"display and update information about the top cpu processes"
dsa,1,"DSA key processing"
delv,1,"DNS lookup and validation utility"
gdb,1,"The GNU Debugger"
leave,1,"remind you when you have to leave"
indent,1,"indent and format C program source"
find,1,"walk a file hierarchy"
lkbib,1,"search bibliographic databases"
msgcat,1,"combines several message catalogs"
nsupdate,1,"Dynamic DNS update utility"
install,1,"install binaries"
rpcgen,1,"Remote Procedure Call (RPC) protocol compiler"
printf,1,"formatted output"
ruptime,1,"show host status of local machines"
bc,1,"An arbitrary precision calculator language"
cpp,1,"The C Preprocessor"
w,1,"who present users are and what they are doing"
kgetcred,1,"get a ticket for a particular service"
patch,1,"apply a diff file to an original"
screenblank,1,"screen saver daemon for wscons and FBIO machines"
last,1,"indicate last logins of users and ttys"
daicctl,1,"ISDN control, test and statistics utility"
smbutil,1,"interface to the SMB requester"
su,1,"substitute user identity"
usbhidaction,1,"perform actions according to USB HID controls"
expr,1,"evaluate expression"
nice,1,"execute a utility with an altered scheduling priority"
sdpquery,1,"Service Discovery Protocol query utility"
ipresend,1,"resend IP packets out to network"
netpgpkeys,1,"PGP key management utility"
ksh,1,"Public domain Korn shell"
lessecho,1,"expand metacharacters"
ssh-keygen,1,"authentication key generation, management and conversion"
pkg_info,1,"a utility for displaying information on software packages"
tr,1,"translate characters"
csplit,1,"split files based on context"
unvis,1,"revert a visual representation of data back to original form"
colrm,1,"remove columns from a file"
timeout,1,"run a command with a time limit"
who,1,"display who is logged in"
pr,1,"print files"
audiorecord,1,"record audio files"
qsubst,1,"query-replace strings in files"
rump.halt,1,"halt a rump kernel"
netgroup,1,"list netgroup members"
srtconfig,1,"configure srt interfaces"
postqueue,1,"Postfix queue control"
mkdep,1,"construct Makefile dependency list"
rcsdiff,1,"compare RCS revisions"
ls,1,"list directory contents"
lookbib,1,"search bibliographic databases"
ldappasswd,1,"change the password of an LDAP entry"
locate,1,"find files"
postlog,1,"Postfix-compatible logging utility"
vgrind,1,"grind nice listings of programs"
rsautl,1,"RSA utility"
passwd,1,"compute password hashes"
rup,1,"remote status display"
mkfilters,1,"generate a minimal firewall ruleset for ipfilter"
cvs,1,"Concurrent Versions System"
dc,1,"an arbitrary precision calculator"
sntp,1,"standard Simple Network Time Protocol client program"
pawd,1,"print automounter working directory"
errstr,1,"lookup error codes"
mklocale,1,"make LC_CTYPE locale files"
x509v3_config,1,"X509 V3 certificate extension configuration format"
krb5-config,1,"give information on how to link code against Heimdal libraries"
pax,1,"read and write file archives and copy directory hierarchies"
ld.aout_so,1,"run-time link-editor"
mv,1,"move files"
id,1,"return user identity"
hostname,1,"set or print name of current host system"
ipcs,1,"report System V interprocess communication facilities status"
nbperf,1,"compute a perfect hash function"
rcs,1,"change RCS file attributes"
cxxfilt,1,"Demangle C++ and Java symbols."
chflags,1,"change file flags"
kinit,1,"acquire initial tickets"
radioctl,1,"control radio tuners"
sockstat,1,"list open sockets"
neqn,1,"format equations for ascii output"
false,1,"return false value"
m4,1,"macro language processor"
zforce,1,"force gzip files to have a .gz suffix"
videoctl,1,"control video device"
audioctl,1,"control audio device"
fgen,1,"IEEE 1275 Open Firmware FCode Tokenizer"
domainname,1,"set or print YP domain of current host system"
pkcs7,1,"PKCS#7 utility"
msguniq,1,"unify duplicate translations in message catalog"
calendar,1,"reminder service"
rump_wmd,1,"Resolve rump kernel component dependencies"
gzexe,1,"create auto-decompressing executables"
make,1,"maintain program dependencies"
true,1,"return true value"
tpfmt,1,"format tprof samples"
yppasswd,1,"modify a user's NIS password"
grolj4,1,"groff driver for HP Laserjet 4 family"
sh,1,"command interpreter (shell)"
btkey,1,"Bluetooth Link Key management utility"
dig,1,"DNS lookup utility"
ldd,1,"list dynamic object dependencies"
crunchgen,1,"generates build environment for a crunched binary"
ca,1,"sample minimal CA application"
chgrp,1,"change group"
msgs,1,"system messages and junk mail program"
pkg_delete,1,"a utility for deleting previously installed software package distributions"
uuidgen,1,"generate universally unique identifiers"
posttls-finger,1,"Probe the TLS properties of an ESMTP or LMTP server."
ssh-keyscan,1,"gather ssh public keys"
info,1,"read Info documents"
refer,1,"preprocess bibliographic references for groff"
troff,1,"the troff processor of the groff text formatting system"
ld.elf_so,1,"run-time link-editor (linker)"
bdes,1,"encrypt/decrypt using the Data Encryption Standard"
ldapdelete,1,"LDAP delete entry tool"
head,1,"display first lines of a file"
touch,1,"change file access and modification times"
yacc,1,"an LALR(1) parser generator"
gcore,1,"get core images of running process"
uname,1,"Print operating system name"
chpass,1,"add or change user database information"
nfsstat,1,"display NFS statistics"
elf2ecoff,1,"convert a NetBSD ELF-format executable to NetBSD ECOFF format"
mkdir,1,"make directories"
postkick,1,"kick a Postfix service"
spkac,1,"SPKAC printing and generating utility"
lpr,1,"off line print"
test,1,"condition evaluation utility"
ld,1,"The GNU linker"
innetgr,1,"check netgroup members"
pmc,1,"performance-monitoring counter interface for command execution"
uptime,1,"show how long system has been running"
shmif_dumpbus,1,"examine shmif bus contents"
du,1,"display disk usage statistics"
lp,1,"front-end to the print spooler"
pmap,1,"display process memory map"
crontab,1,"maintain crontab files for individual users (ISC Cron V4.1)"
ipcrm,1,"remove the specified message queues, semaphore sets, and shared memory segments"
ldapsearch,1,"LDAP search tool"
grog,1,"guess options for groff command"
date,1,"display or set date and time"
look,1,"display lines beginning with a given string"
s_client,1,"SSL/TLS client program"
mopchk,1,"MOP Check Utility"
ssh,1,"OpenSSH SSH client (remote login program)"
scp,1,"secure copy (remote file copy program)"
cat,1,"concatenate and print files"
tbl,1,"format tables for troff"
whoami,1,"display effective user id"
menuc,1,"menu compiler"
indxbib,1,"make inverted index for bibliographic databases"
nohup,1,"invoke a command immune to hangups"
install-info,1,"update info/dir entries"
pagesize,1,"print system page size"
tmux,1,"terminal multiplexer"
rwall,1,"send a message to users logged on a host"
mesg,1,"display (do not display) messages from other users"
lock,1,"reserve a terminal"
ln,1,"make links"
rcmd,1,"backend driver for rcmd(3)"
grohtml,1,"html driver for groff"
atf-run,1,"executes a collection of test programs"
paste,1,"merge corresponding or subsequent lines of files"
mopcopy,1,"Create MOP image from another executable format"
ocsp,1,"Online Certificate Status Protocol utility"
eqn,1,"format equations for troff"
lua,1,"Lua interpreter"
groff,1,"front-end for the groff document formatting system"
which,1,"locate a program file in the users $PATH environment variable"
AS,1,"the portable GNU assembler."
ci,1,"check in RCS revisions"
addr2line,1,"convert addresses into file names and line numbers."
hexdump,1,"ascii, decimal, hexadecimal, octal dump"
iptest,1,"automatically generate packets to test IP functionality"
atf-test-program,1,"common interface to ATF test programs"
pathchk,1,"check pathnames"
expand,1,"expand tabs to spaces, and vice versa"
speed,1,"test library performance"
cpio,1,"copy file archives in and out"
nl,1,"line numbering filter"
crl,1,"CRL utility"
tic,1,"terminfo compiler"
crunchide,1,"hides symbol names from ld, for crunching programs together"
texindex,1,"sort Texinfo index files"
gcov,1,"coverage testing tool"
whatis,1,"describe what a command is"
tar,1,"tape archiver"
fmt,1,"simple text formatter"
bthset,1,"Bluetooth Headset utility"
apply,1,"apply a command to a set of arguments"
rlogin,1,"remote login"
msginit,1,"initialize a message catalog"
lesskey,1,"specify key bindings for less"
send-pr,1,"send problem report (PR) to a central support site"
crl2pkcs7,1,"Create a PKCS#7 structure from a CRL and certificates."
palette,1,"manipulate the text screen colormap"
aout2hux,1,"convert a.out/ELF executable to Human68k .x format"
bellctrl,1,"opm bell emulation preference utility"
loadfont,1,"load and set font for the /x68k console"
loadkmap,1,"load and set the x68k console keyboard map"
tvctrl,1,"control display-TV for X680x0"
whois,1,"Internet domain name and network number directory service"
openssl,1,"OpenSSL command line tool"
klist,1,"list Kerberos credentials"
ranlib,1,"generate index to archive."
pwhash,1,"hashes passwords from the command line or standard input"
awk,1,"pattern-directed scanning and processing language"
tee,1,"pipe fitting"
locale,1,"get locale-specific information"
cmp,1,"compare two files"
dhparam,1,"DH parameter manipulation and generation"
sftp,1,"secure file transfer program"
cal,1,"displays a calendar"
shar,1,"create a shell archive of files"
rsh,1,"remote shell"
mktemp,1,"make temporary file name (unique)"
pfbtops,1,"translate a PostScript font in .pfb format to ASCII"
asn1parse,1,"ASN.1 parsing tool"
grodvi,1,"convert groff output to TeX dvi format"
write,1,"send a message to another user"
sort,1,"sort or merge text files"
ypwhich,1,"return hostname of NIS server of map master"
rcsintro,1,"introduction to RCS commands"
logger,1,"make entries in the system log"
mandoc,1,"format and display UNIX manuals"
enc,1,"symmetric cipher routines"
pic,1,"compile pictures for troff or TeX"
rmdir,1,"remove directories"
mkfifo,1,"make fifos"
bpm,1,"menu-based binary package manager"
rcsclean,1,"clean up working files"
compress,1,"compress and expand data"
atf-report,1,"transforms the output of atf-run to different formats"
altqstat,1,"show altq status"
pkcs12,1,"PKCS#12 file utility"
vacation,1,"return I am not here indication"
rwho,1,"who is logged in on local machines"
sendmail,1,"Postfix to Sendmail compatibility interface"
column,1,"columnate lists"
rump_server,1,"rump kernel server"
cp,1,"copy files"
xmlwf,1,"Determines if an XML document is well-formed"
tcopy,1,"copy and/or verify mag tapes"
infokey,1,"compile customizations for Info"
ed,1,"text editor"
getextattr,1,"manipulate extended attributes"
audiocfg,1,"configure default audio device"
size,1,"list section sizes and total size."
postsuper,1,"Postfix superintendent"
fstat,1,"display status of open files"
host,1,"DNS lookup utility"
atf-sh,1,"interpreter for shell-based test programs"
getopt,1,"parse command options"
file,1,"determine file type"
whereis,1,"locate programs"
login,1,"authenticate users and set up their session environment"
fold,1,"fold long lines for finite width output device"
atf-config,1,"queries static configuration information of ATF"
fincore,1,"query in-core status of file pages"
iconv,1,"codeset conversion utility"
apropos,1,"search the complete content of all man pages"
vmstat,1,"report virtual memory statistics"
gcc,1,"GNU project C and C++ compiler"
grep,1,"print lines matching a pattern"
pkcs8,1,"PKCS#8 format private key conversion tool"
ecparam,1,"EC parameter manipulation and generation"
eject,1,"eject a floppy disk, cdrom or tape"
atf-check,1,"executes a command and analyzes its results"
nseq,1,"create or examine a netscape certificate sequence"
btpin,1,"Bluetooth PIN utility"
ypcat,1,"print the values of all keys in a NIS database"
diff,1,"compare files line by line"
pwd,1,"return working directory name"
seq,1,"print sequences of numbers"
ul,1,"do underlining"
genassym,1,"emit an assym.h file"
tail,1,"display the last part of a file"
deroff,1,"remove nroff/troff, eqn, pic and tbl constructs"
telnet,1,"user interface to the TELNET protocol"
rm,1,"remove directory entries"
unzip,1,"extract files from a ZIP archive"
unifdef,1,"remove preprocessor conditionals from code"
msgconv,1,"character set conversion for message catalog"
rcsfreeze,1,"freeze a configuration of sources checked in under RCS"
nm,1,"list symbols from object files"
lpq,1,"spool queue examination program"
postlock,1,"lock mail folder and execute command"
shuffle,1,"print a random permutation of the command line arguments"
chio,1,"medium changer control utility"
sess_id,1,"SSL/TLS session handling utility"
hesinfo,1,"find out what is stored in the Hesiod database"
yes,1,"be repetitively affirmative"
what,1,"search files for SCCS identifiers"
elfedit,1,"Update the ELF header of ELF files."
pkill,1,"find or signal processes by name"
arpaname,1,"translate IP addresses to the corresponding ARPA names"
finger,1,"user information lookup program"
env,1,"set and print environment"
znew,1,"convert compressed files to gzipped files"
talk,1,"talk to another user"
uuencode,1,"encode/decode a binary file"
tftp,1,"trivial file transfer program"
ec,1,"EC key processing"
soelim,1,"interpret .so requests in groff input"
ldapexop,1,"issue LDAP extended operations"
cksum,1,"display file checksums and block counts"
bzip2,1,"block-sorting file compressor"
cleantags,1,"remove dollar signs around rcs(1) ids and keywords"
jot,1,"print sequential or random data"
rsa,1,"RSA key processing tool"
rfcomm_sppd,1,"RFCOMM Serial Port Profile daemon"
tabs,1,"set terminal tabs"
rump.dhcpclient,1,"simple dhcp client for rump kernels"
asa,1,"interpret carriage-control characters"
gendsa,1,"generate a DSA private key from a set of parameters"
getaddrinfo,1,"resolve names to socket addresses"
xz,1,"Compress or decompress .xz and .lzma files"
objcopy,1,"copy and translate object files"
progress,1,"feed input to a command, displaying a progress bar"
objdump,1,"display information from object files."
luac,1,"Lua compiler"
ftp,1,"Internet file transfer program"
zmore,1,"view compressed files"
vndcompress,1,"compress and uncompress disk images in cloop2 format"
postcat,1,"show Postfix queue file contents"
ssh-agent,1,"authentication agent"
rlog,1,"print log messages and other information about RCS files"
colcrt,1,"filter nroff output for CRT previewing"
dgst,1,"message digests"
netpgp,1,"signing, verification, encryption, and decryption utility"
gencat,1,"generates a Native Language Support (NLS) message catalog file"
mail,1,"send and receive mail"
zgrep,1,"print lines matching a pattern in gzip-compressed files"
mkstr,1,"create an error message file by massaging C source"
qsieve,1,"generate system moduli file"
man,1,"display the on-line manual pages aka man pages"
infocmp,1,"compare or print compiled terminfo descriptions"
x509,1,"Certificate display and signing utility"
skeyaudit,1,"warn users if their S/Key will soon expire"
sed,1,"stream editor"
kdump,1,"display kernel trace data"
sqlite3,1,"A command line interface for SQLite version 3"
utoppya,1,"Topfield TF5000PVR DVB recorder file manipulation program"
pwait,1,"wait for processes to terminate"
split,1,"split a file into pieces"
wc,1,"word, line, and byte count"
s_time,1,"SSL/TLS performance timing program"
mixerctl,1,"control audio mixing"
req,1,"PKCS#10 certificate request and certificate generating utility."
midiplay,1,"play MIDI and RMID files"
makeinfo,1,"translate Texinfo documents"
stat,1,"display file status"
getent,1,"get entries from administrative databases"
msgunfmt,1,"uncompile message catalog from binary format"
ldapcompare,1,"LDAP compare tool"
netpgpverify,1,"standalone program for digital signature verification"
users,1,"list current users"
diff3,1,"compare three files line by line"
od,1,"octal, decimal, hex, ascii dump"
ktrace,1,"enable kernel process tracing"
df,1,"display free disk space"
ctags,1,"create a tags file"
gprof,1,"display call graph profile data"
msgfmt,1,"compile message catalog to binary format"
from,1,"print names of those who have sent mail"
postdrop,1,"Postfix mail posting utility"
wall,1,"write a message to users"
postfix,1,"Postfix control program"
grn,1,"groff preprocessor for gremlin files"
printenv,1,"print out the environment"
flex,1,"fast lexical analyzer generator"
cdplay,1,"compact disc player"
gzip,1,"compression/decompression tool using Lempel-Ziv coding (LZ77)"
lzf,1,"compress and uncompress files using LZF algorithm"
biff,1,"be notified if mail arrives and who it is from"
banner,1,"print strings in large letters"
mkubootimage,1,"create U-Boot loader image"
midirecord,1,"record midi files"
ipftest,1,"test packet filter rules with arbitrary input."
cd,1,"change working directory"
ciphers,1,"SSL cipher display and cipher list tool."
msgexec,1,"process translations of message catalog"
xgettext,1,"extract gettext strings from source"
lptest,1,"generate lineprinter ripple pattern"
wait,1,"await process completion"
basename,1,"return filename or directory portion of pathname"
ex,1,"text editors"
fsplit,1,"split a multi-routine Fortran file into individual files"
verify,1,"Utility to verify certificates."
cut,1,"select portions of each line of a file"
groups,1,"show group memberships"
msgcomm,1,"match two message catalogs"
zcmp,1,"compare compressed files"
intro,1,"introduction to general commands (tools and utilities)"
less,1,"opposite of more"
cap_mkdb,1,"create capability database"
pcap-config,1,"write libpcap compiler and linker flags to standard output"
newgrp,1,"change to a new primary group"
c99,1,"ANSI (1999) C compiler"
tset,1,"terminal initialization"
mopprobe,1,"MOP Probe Utility"
lam,1,"laminate files"
postconf,1,"Postfix configuration utility"
hpftodit,1,"create font description files for use with groff -Tlj4"
co,1,"check out RCS revisions"
rcs2log,1,"RCS to ChangeLog generator"
c89,1,"ANSI (1989) C compiler"
postmulti,1,"Postfix multi-instance manager"
grops,1,"PostScript driver for groff"
comm,1,"select or reject lines common to two files"
dd,1,"convert and copy a file"
tip,1,"serial terminal emulator"
kvno,1,"print the key version numbers for Kerberos principals"
at,1,"queue, examine or delete jobs for later execution"
skeyinit,1,"change password or add user to S/Key authentication system"
version,1,"print OpenSSL version information"
flock,1,"Provide locking API for shell scripts"
tty,1,"return user's terminal name"
msgc,1,"simple message list compiler"
rand,1,"generate pseudo-random bytes"
ident,1,"identify RCS keyword strings in files"
gettext,1,"message translation front-end"
csh,1,"a shell (command interpreter) with C-like syntax"
ps,1,"process status"
ps,1,"list process status"
ps,1,"display process status"
ps,1,"get process status"
ld.so,1,"run-time link-editor"
msgen,1,"create English message catalog"
join,1,"relational database operator"
shlock,1,"create or verify a lock file for shell scripts"
tput,1,"terminal capability interface"
rs,1,"reshape a data array"
gdiffmk,1,"mark differences between groff/nroff/troff files"
error,1,"analyze and disperse compiler error messages"
skeyinfo,1,"obtain the next S/Key challenge for a user"
newsyslog,8,"maintain system log files to manageable sizes"
inetd,8,"internet super-server"
