query,name,section,indegree,outdegree,w_name,w_name_desc,w_desc,w_lib,w_return_vals,w_env,w_files,w_exit_status,w_diagnostics,w_errors,w_special_keywords,w_xr_context,w_machine,w_doclen,w_total,relevance
atf,atf-check,1,3,3,1.982043,0,0.004108,0,0,0,0,3.811621,0,0,0,0,0,461,5.797772,1
atf,ATF,7,0,26,3.811621,0,0.014202,0,0,0,0,0,0,0,0.107673,0,0,700,3.933496,1
atf,atf-config,1,7,1,1.982043,1.011246,0.010491,0,0,0.251528,0,0,0,0,0.050235,0,0,991,3.305544,1
atf,atf-version,1,0,1,1.982043,0.869317,0.020039,0,0,0,0,0,0,0,0,0,0,91,2.871399,1
atf,atf-formats,5,6,3,1.982043,0.869317,0.002462,0,0,0,0,0,0,0,0,0,0,1106,2.853822,1
atf,atf-report,1,4,3,1.982043,0.678782,0.004357,0,0,0,0,0,0,0,0,0,0,561,2.665182,1
atf,atf-test-program,1,8,5,1.339218,1.011246,0.006196,0,0,0,0,0,0,0,0,0,0,442,2.35666,1
atf,atf-c++-api,3,2,0,1.339218,0.762324,0.004231,0,0,0,0,0,0,0,0.023428,0,0,2049,2.129202,1
atf,atf-c-api,3,2,0,1.339218,0.762324,0.001066,0,0,0,0,0,0,0,0,0,0,2169,2.102608,1
atf,atf-run,1,18,6,1.982043,0,0.008232,0,0,0,0,0,0,0,0.061478,0,0,947,2.051753,1
atf,tests,7,7,6,0,0,0.003307,0,0,0,1.769681,0,0,0,0.047912,0,0,1117,1.820901,1
atf,src,7,0,16,0,0,0.000413,0,0,0,0,0,0,0,0,0,0,1774,0.000413,0
atf,atf-run,1,18,6,1.982043,0,0.008232,0,0,0,0,0,0,0,0.061478,0,0,947,2.051753,1
atf,atf-c-api,3,2,0,1.339218,0.762324,0.001066,0,0,0,0,0,0,0,0,0,0,2169,2.102608,1
atf,atf-sh,1,4,7,1.982043,0,0.024358,0,0,0,0,0,0,0,0,0,0,146,2.006401,1
atheros,ath,4,5,9,0,0.795152,0.009323,0,0,0,0,0,0.047789,0,0.039195,0,0,2044,0.891459,1
atheros,aubtfwl,4,0,6,0,0.795152,0.015841,0,0,0,0,0,0,0,0,0,0,175,0.810994,1
atheros,lii,4,1,2,0,0.57251,0.065806,0,0,0,0,0,0,0,0,0,0,39,0.638315,1
atheros,alc,4,1,8,0,0.57251,0.027236,0,0,0,0,0,0,0,0,0,0,104,0.599746,1
atheros,ale,4,0,8,0,0.447273,0.017465,0,0,0,0,0,0,0,0,0,0,148,0.464738,1
atheros,athn,4,1,12,0,0.447273,0.006355,0,0,0,0,0,0,0,0,0,0,1378,0.453628,1
atheros,otus,4,0,13,0,0.403176,0.005943,0,0,0,0,0,0,0,0,0,0,496,0.409118,1
atheros,cardbus,4,26,0,0,0,0.008811,0,0,0,0,0,0,0,0.078426,0,0,452,0.087237,0
atheros,intro,4,351,355,0,0,0.005023,0,0,0,0,0,0,0,0,0,0,535,0.005023,0
atop,uvm,9,28,17,0,0,0.002587,0,0,0,0,0,0,0,0.039856,0,0,2971,0.042443,0
atop,rmp,4,0,10,0,0,0.012415,0,0,0,0,0,0,0,0,0,0,281,0.012415,0
atop,inet,4,66,12,0,0,0.006248,0,0,0,0,0,0,0,0,0,0,595,0.006248,0
atop,inet6,4,22,23,0,0,0.00344,0,0,0,0,0,0,0,0,0,0,978,0.00344,0
atrm,at,1,6,0,0,0,0.008796,0,0,0,0,0,0,0,0,0,0,1229,0.008796,1
audiocfg,audiocfg,1,0,5,8.36544,0,0.185899,0,0,0,0,0,0,0,0,0,0,254,8.551338,1
audioplay,audioplay,1,6,26,7.560721,0,0.013047,0,0,0,0,0,0,0,0,0,0,545,7.573768,1
audioplay,audiocfg,1,0,5,0,0,0.018855,0,0,0,0,0,0,0,0,0,0,254,0.018855,1
audioplay,audioctl,1,8,5,0,0,0.014596,0,0,0,0,0,0,0,0,0,0,211,0.014596,1
audioplay,environ,7,45,57,0,0,0.006647,0,0,0,0,0,0,0,0,0,0,1146,0.006647,1
audioplay,audiorecord,1,6,26,0,0,0.00334,0,0,0,0,0,0,0,0,0,0,623,0.00334,0
auth,auth_destroy,3,0,0,0,0,0.000893,0,0,0,0,0,0,0,0.059448,0,0,265,0.060341,1
auth,btdevctl,8,12,8,0,0,0.000731,0,0,0,0,0,0,0,0.015522,0,0,411,0.016252,0
auth,btpand,8,0,20,0,0,0.000233,0,0,0,0,0,0,0,0.014373,0,0,639,0.014606,0
auth,rfcomm_sppd,1,0,13,0,0,0.000341,0,0,0,0,0,0,0,0.013539,0,0,483,0.01388,0
auth,sntp,1,1,3,0,0,0.000133,0,0,0,0,0,0,0,0.005768,0,0,1701,0.005901,0
auth,rpc_clnt_create,3,19,0,0,0,0.000046,0,0,0,0,0,0,0,0.004588,0,0,1636,0.004634,0
auth,sqlite,3lua,0,4,0,0,0.000081,0,0,0,0,0,0,0,0.002512,0,0,1242,0.002593,0
auth,telnet,1,11,9,0,0,0.000072,0,0,0,0,0,0,0,0.001692,0,0,5139,0.001764,0
auth,pam_permit,8,1,4,0,0,0.000748,0,0,0,0,0,0,0,0,0,0,92,0.000748,1
auth,pam_afslog,8,0,6,0,0,0.000648,0,0,0,0,0,0,0,0,0,0,105,0.000648,1
auth,ssh,1,111,47,0,0,0.000026,0,0,0,0,0,0,0,0,0,0,7410,0.000026,1
auth,smtpd,8,0,0,0,0,0.000066,0,0,0,0,0,0,0,0,0,0,5713,0.000066,0
auth,pppoectl,8,3,0,0,0,0.000097,0,0,0,0,0,0,0,0,0,0,1573,0.000097,0
auth,racoonctl,8,1,8,0,0,0.000144,0,0,0,0,0,0,0,0,0,0,627,0.000144,0
auth,rlogind,8,7,19,0,0,0.000133,0,0,0,0,0,0,0,0,0,0,595,0.000133,0
auto,gzexe,1,0,9,0,6.397011,0,0,0,0,0,0,0,0,0,0,0,169,6.397011,0
auto,modload,8,15,4,0,0,0,0,0,0,0,0,0,0,0,0.189261,0,402,0.189261,0
auto,modctl,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0.182772,0,1063,0.182772,0
auto,mii,4,96,31,0,0,0.000512,0,0,0,0,0,0,0,0,0.119347,0,357,0.11986,0
auto,ofwboot,8,7,0,0,0,0,0,0,0.085751,0,0,0,0,0,0,0,1441,0.085751,0
auto,ftp,1,23,17,0,0,0.000585,0,0,0.031327,0,0,0,0,0.001501,0,0,8336,0.033413,0
auto,tr,4,3,9,0,0,0.002095,0,0,0,0,0,0,0,0.026153,0,0,294,0.028248,0
auto,boot,8,61,307,0,0,0.00069,0,0,0,0,0,0,0,0.023962,0,0,1527,0.024652,0
auto,fetchMakeURL,3,0,0,0,0,0,0,0,0.022243,0,0,0,0,0,0,0,2379,0.022243,0
auto,sl,4,12,12,0,0,0.000654,0,0,0,0,0,0,0,0.019061,0,0,341,0.019715,0
auto,groff_ms,7,0,0,0,0,0.000037,0,0,0,0,0,0,0,0,0,0,3624,0.000037,0
auto,rndc,8,0,0,0,0,0.000245,0,0,0,0,0,0,0,0,0,0,2168,0.000245,0
auto,amd.conf,5,0,0,0,0,0.000034,0,0,0,0,0,0,0,0,0,0,3855,0.000034,0
auto,dmsetup,8,1,0,0,0,0.000222,0,0,0,0,0,0,0,0,0,0,1203,0.000222,0
auto,rtadvd.conf,5,3,17,0,0,0.000081,0,0,0,0,0,0,0,0,0,0,1864,0.000081,0
awk,awk,1,7,23,11.396867,0,0.005978,0,0,0,0,0,0,0,0.05573,0,0,2358,11.458575,1
awk,colrm,1,1,4,0,0,0.007895,0,0,0,0,0,0,0,0,0,0,117,0.007895,0
awk,xgettext,1,0,0,0,0,0.005863,0,0,0,0,0,0,0,0,0,0,604,0.005863,0
awk,script,7,5,26,0,0,0.001968,0,0,0,0,0,0,0,0,0,0,950,0.001968,1
awk,join,1,3,7,0,0,0.001428,0,0,0,0,0,0,0,0,0,0,682,0.001428,0
awk,passwd,5,45,0,0,0,0.000803,0,0,0,0,0,0,0,0,0,0,1263,0.000803,0
awk,postsuper,1,0,0,0,0,0.000676,0,0,0,0,0,0,0,0,0,0,1300,0.000676,0
awk,sed,1,9,9,0,0,0.000395,0,0,0,0,0,0,0,0,0,0,2635,0.000395,1
awk,flex,1,0,0,0,0,0.000057,0,0,0,0,0,0,0,0,0,0,15397,0.000057,0
awk,ksh,1,10,0,0,0,0.000051,0,0,0,0,0,0,0,0,0,0,17371,0.000051,0
bar,colorbars,6,0,2,0,3.632494,0.008819,0,0,0,0,0,0,0,0,0,0,22,3.641313,1
bar,progress,1,0,9,0,1.720655,0.001685,0,0,0,0,0,0,0,0,0,0,237,1.72234,1
bar,ftp,1,23,17,0,0,0.000044,0,0,0,0,0,0,0,0.001108,0.180621,0,8336,0.181773,0
bar,curses,3,61,230,0,0,0,0,0,0,0,0,0,0,0,0.146603,0,1773,0.146603,0
bar,hy,4,0,3,0,0,0,0,0,0,0,0,0.024748,0,0,0,0,426,0.024748,0
bar,utoppya,1,1,4,0,0,0.000457,0,0,0,0,0,0,0,0.022,0,0,398,0.022458,0
bar,newfs_v7fs,8,1,5,0,0,0.000694,0,0,0,0,0,0,0,0.016354,0,0,299,0.017049,0
bar,mount_mfs,8,9,16,0,0,0.000737,0,0,0,0,0,0,0,0.01048,0,0,1070,0.011217,0
bar,newfs_ext2fs,8,2,16,0,0,0.000604,0,0,0,0,0,0,0,0.01039,0,0,1240,0.010994,0
bar,compat_freebsd,8,1,4,0,0,0.000196,0,0,0,0,0,0,0,0.00874,0,0,1814,0.008936,0
bar,sh,1,93,40,0,0,0.000017,0,0,0,0,0,0,0,0,0,0,10542,0.000017,0
bar,evhttp,3,0,0,0,0,0.000041,0,0,0,0,0,0,0,0,0,0,3642,0.000041,0
bar,pci_configure_bus,9,2,0,0,0,0.000255,0,0,0,0,0,0,0,0,0,0,747,0.000255,0
bar,flex,1,0,0,0,0,0.000215,0,0,0,0,0,0,0,0,0,0,15397,0.000215,0
bar,groff_www,7,0,0,0,0,0.000097,0,0,0,0,0,0,0,0,0,0,1559,0.000097,0
basename,basename,3,2,2,14.757915,0,0.056852,0,3.405673,0,0,0,0,0,1.09511,0,0,109,19.31555,1
basename,basename,1,7,0,14.757915,0,0.038266,0,0,0,0,2.213687,0,0,0,0.903546,0,146,17.913414,1
basename,pidfile,3,1,4,0,0,0.014877,0,0,0,0,0,0,0,0.244606,0,0,210,0.259483,1
basename,cap_mkdb,1,4,6,0,0,0.005091,0,0,0,0,0,0,0,0.118696,0,0,382,0.123787,0
basename,wsmoused.conf,5,2,9,0,0,0.002913,0,0,0,0,0,0,0,0.031245,0,0,738,0.034158,0
basename,dirname,3,2,2,0,0,0.010715,0,0,0,0,0,0,0,0,0,0,135,0.010715,1
basename,rc.subr,8,12,52,0,0,0.000747,0,0,0,0,0,0,0,0.009019,0,0,2797,0.009766,0
basename,indxbib,1,0,0,0,0,0.00371,0,0,0,0,0,0,0,0,0,0,497,0.00371,0
basename,ftw,3,0,0,0,0,0.002553,0,0,0,0,0,0,0,0,0,0,574,0.002553,0
basename,make,1,30,18,0,0,0.000102,0,0,0,0,0,0,0,0.002032,0,0,10587,0.002134,0
basename,ftp,1,23,17,0,0,0.00051,0,0,0,0,0,0,0,0,0,0,8336,0.00051,0
basename,pkg_create,1,9,16,0,0,0.000498,0,0,0,0,0,0,0,0,0,0,2098,0.000498,0
basename,ldap.conf,5,0,0,0,0,0.000725,0,0,0,0,0,0,0,0,0,0,2424,0.000725,0
bash,pkg_add,1,16,21,0,0,0.001659,0,0,0,0,0,0,0,0,0,0,1871,0.001659,0
bash,ksh,1,10,0,0,0,0.00014,0,0,0,0,0,0,0,0,0,0,17371,0.00014,0
bash,postconf,5,1,0,0,0,0.000036,0,0,0,0,0,0,0,0,0,0,68159,0.000036,0
bc,bc,1,9,0,19.284551,0,0.005215,0,0,0,0,0,0,0,0,0,0,5233,19.289766,1
bc,SSL_alert_type_string,3,0,0,0,0,0,0,0.04675,0,0,0,0,0,0,0,0,1038,0.04675,0
bc,groff_mdoc,7,0,28,0,0,0.000034,0,0,0,0,0,0,0,0.012042,0,0,12806,0.012075,1
bc,mdoc,7,73,35,0,0,0.000189,0,0,0,0,0,0,0,0.011663,0,0,11901,0.011852,1
bc,mandoc,1,85,75,0,0,0,0,0,0,0,0,0.00865,0,0,0,0,7128,0.00865,1
bc,ethers,5,8,3,0,0,0.002242,0,0,0,0,0,0,0,0,0,0,200,0.002242,0
bc,sysconf,3,22,22,0,0,0.001563,0,0,0,0,0,0,0,0,0,0,1643,0.001563,0
bc,arithmetic,6,0,2,0,0,0.001554,0,0,0,0,0,0,0,0,0,0,275,0.001554,1
bc,tgetent,3,0,0,0,0,0.001435,0,0,0,0,0,0,0,0,0,0,290,0.001435,0
bc,mandoc,3,0,0,0,0,0.001051,0,0,0,0,0,0,0,0,0,0,2165,0.001051,0
bc,re_format,7,20,5,0,0,0.000805,0,0,0,0,0,0,0,0,0,0,1489,0.000805,0
bc,sysctl,7,37,103,0,0,0.000127,0,0,0,0,0,0,0,0,0,0,17504,0.000127,0
bge,bge,4,2,15,20.364293,0,0.049747,0,0,0,0,0,0.831196,0,0,0,0,1012,21.245236,1
bge,vlan,4,16,27,0,0,0.015707,0,0,0,0,0,0,0,0.768464,0,0,431,0.784171,0
bge,bce,4,0,3,0,0,0.160983,0,0,0,0,0,0,0,0,0,0,34,0.160983,1
bge,sysctl,8,181,7,0,0,0,0,0,0,0,0,0,0,0,0.039313,0,2715,0.039313,0
bicc,intro,4,351,355,0,0,0.005846,0,0,0,0,0,0,0,0.043303,0,0,1361,0.049149,0
bicc,le,4,18,12,0,0,0.008637,0,0,0,0,0,0,0,0,0,0,1055,0.008637,0
bicc,isa,4,79,72,0,0,0.006782,0,0,0,0,0,0,0,0,0,0,1377,0.006782,0
bind,bind,2,39,6,29.564039,1.206695,0.003843,0,0.563125,0,0,0,0,0.148191,0.040996,0.020783,0,942,31.547672,1
bind,ypbind,8,22,10,0,0.809974,0.003662,0,0,0,1.433408,0,0,0,0.102086,0.115711,0,551,2.46484,1
bind,ldap_bind,3,0,0,0,2.365123,0.001841,0,0,0,0,0,0,0,0,0,0,1279,2.366964,1
bind,bindresvport,3,0,0,0,0.809974,0.002094,0,0.563125,0,0,0,0,0.396833,0,0,0,314,1.772025,1
bind,lesskey,1,0,0,0,1.442148,0.00048,0,0,0,0,0,0,0,0,0,0,958,1.442628,0
bind,delv,1,0,0,0,0,0.000292,0,0,0,1.375072,0,0,0,0,0,0,1967,1.375364,0
bind,intro,9lua,5,6,0,1.206695,0.003567,0,0,0,0,0,0,0,0,0,0,71,1.210262,0
bind,rpcb_getmaps,3,0,0,0,1.206695,0,0,0,0,0,0,0,0,0,0,0,577,1.206695,1
bind,pmf,9lua,1,6,0,1.037335,0.001108,0,0,0,0,0,0,0,0,0,0,163,1.038443,0
bind,connect,2,40,9,0,0,0,0,0.609568,0,0,0,0,0,0,0,0,976,0.609568,0
bind,smtp,8,0,0,0,0,0.00006,0,0,0,0,0,0,0,0,0,0,3828,0.00006,0
bind,rpc_soc,3,27,0,0,0,0.000067,0,0,0,0,0,0,0,0,0,0,4137,0.000067,0
bind,ld,1,38,0,0,0,0.000048,0,0,0,0,0,0,0,0,0,0,14550,0.000048,0
bind,rndc,8,0,0,0,0,0.000264,0,0,0,0,0,0,0,0,0,0,2168,0.000264,0
birthday,calendar,1,3,6,0,0,0.040283,0,0,0,0.148499,0,0,0,0.193049,0,0,932,0.381831,1
blacklist,dnsblog,8,0,0,0,3.836146,0.006689,0,0,0,0,0,0,0,0,0,0,350,3.842835,1
blacklist,blacklist_open,3,0,0,0,0,0.007102,0,0,0,0,0,0,0,1.096042,0,0,223,1.103144,1
blacklist,sftp-server,8,4,9,0,0,0.003384,0,0,0,0,0,0,0,0,0,0,596,0.003384,0
blacklist,cidr_table,5,0,0,0,0,0.001351,0,0,0,0,0,0,0,0,0,0,432,0.001351,0
blacklist,postscreen,8,0,0,0,0,0.000936,0,0,0,0,0,0,0,0,0,0,1848,0.000936,0
blacklist,dhcpcd,8,15,17,0,0,0.000414,0,0,0,0,0,0,0,0,0,0,3607,0.000414,0
blacklist,dhcpcd.conf,5,9,17,0,0,0.000308,0,0,0,0,0,0,0,0,0,0,4537,0.000308,0
blacklist,postconf,5,1,0,0,0,0.000194,0,0,0,0,0,0,0,0,0,0,68159,0.000194,0
blacklist,dhcpcd.conf,5,9,17,0,0,0.000308,0,0,0,0,0,0,0,0,0,0,4537,0.000308,0
blacklist,blacklistd,8,10,7,15.20943,0,0.041367,0,0,0,0.984783,0,0,0,0.222985,0.556443,0,915,17.015008,1
blacklistctl,blacklistctl,8,2,4,7.816133,0,0.032298,0,0,0,0,0,0,0,0,0,0,215,7.848432,1
blacklistctl,blacklistd.conf,5,3,4,0,0,0.009863,0,0,0,0,0,0,0,0,0,0,559,0.009863,1
blacklistctl,blacklistd,8,10,7,0,0,0.008566,0,0,0,0,0,0,0,0,0,0,915,0.008566,1
blacklistd,blacklistd,8,10,7,15.20943,0,0.041367,0,0,0,0.984783,0,0,0,0.222985,0.556443,0,915,17.015008,1
blacklistd,blacklistd.conf,5,3,4,9.125658,2.851768,0.008938,0,0,0,2.172776,0,0,0,0.335502,0,0,559,14.494642,1
blacklistd,blacklist_open,3,0,0,0,4.562829,0.058199,0,0,0,0,0,0,0,0,0,0,223,4.621028,1
blacklistd,blacklistctl,8,2,4,0,2.074013,0.039057,0,0,0,0,0,0,0,0,0,0,215,2.11307,1
boot,boot,8,61,307,1.633537,0,0.001405,0,0,0,0.137312,0,0,0,0.030154,0.005438,0,272,1.807846,1
boot,boot,8,61,307,1.633537,0,0.001427,0,0,0,0.09163,0,0,0,0.019918,0.005438,0,1944,1.75195,1
boot,boot,8,61,307,1.633537,0,0.001179,0,0,0,0.09163,0,0,0,0.01183,0.005438,0,1162,1.743614,1
boot,boot,8,61,307,1.633537,0,0.000631,0,0,0,0.073332,0,0,0,0.007505,0.005438,0,1150,1.720443,1
boot,boot,8,61,307,1.633537,0,0.001132,0,0,0,0.067081,0,0,0,0.012569,0.005438,0,1127,1.719757,1
boot,boot,8,61,307,1.633537,0,0.001191,0,0,0,0.063474,0,0,0,0.01107,0.005438,0,815,1.71471,1
boot,boot,8,61,307,1.633537,0,0.001378,0,0,0,0.061126,0,0,0,0.008873,0.005438,0,484,1.710352,1
boot,boot,8,61,307,1.633537,0,0.001567,0,0,0,0.053248,0,0,0,0.0158,0.005438,0,1317,1.70959,1
boot,boot,8,61,307,1.633537,0,0.000999,0,0,0,0.060016,0,0,0,0.0064,0.005438,0,2748,1.706389,1
boot,boot,8,61,307,1.633537,0,0.000981,0,0,0,0.05368,0,0,0,0.010402,0.005438,0,515,1.704039,1
boot,ahc,4,9,9,0,0,0.000024,0,0,0,0,0,0,0,0,0,0,1661,0.000024,0
boot,boot26,8,0,8,0,0,0.000239,0,0,0,0,0,0,0,0,0,0,553,0.000239,0
boot,mount_portal,8,2,7,0,0,0.000064,0,0,0,0,0,0,0,0,0,0,518,0.000064,0
boot,intro,8,1,9,0,0,0.000292,0,0,0,0,0,0,0,0,0,0,114,0.000292,0
boot,tap,4,13,18,0,0,0.000054,0,0,0,0,0,0,0,0,0,0,722,0.000054,0
bootable usb,release,7,5,9,0,0,0.005922,0,0,0,0,0,0,0,0.021763,0,0,3222,0.027686,1
bozohttpd,bozohttpd,8,0,13,12.548159,0,0.017926,0,0,0,0.232373,0,0,0,0,0,0,1741,12.798459,1
bright,fujbp,4,1,0,0,4.711467,0.017768,0,0,0,0,0,0,0,0.182379,0,0,176,4.911614,0
bright,hpqlb,4,3,2,0,0,0.034432,0,0,0,0,0,0,0,0.657414,0,0,56,0.691846,0
bright,wsconsctl,8,32,6,0,0,0,0,0,0,0,0,0,0,0,0.30727,0,556,0.30727,1
bright,vald,4,1,1,0,0,0.016619,0,0,0,0,0,0,0,0.235573,0,0,109,0.252192,0
bright,asus,4,1,2,0,0,0.023152,0,0,0,0,0,0,0,0.210961,0,0,83,0.234113,0
bright,acpivga,4,2,7,0,0,0.016114,0,0,0,0,0,0,0,0.095826,0,0,291,0.11194,0
bright,sony,4,1,7,0,0,0.007398,0,0,0,0,0,0,0,0.05039,0,0,275,0.057788,0
bright,psh3lcd,4,1,0,0,0,0.036196,0,0,0,0,0,0,0,0,0,0,46,0.036196,0
bright,j6x0lcd,4,1,1,0,0,0.029416,0,0,0,0,0,0,0,0,0,0,56,0.029416,0
bright,j720lcd,4,0,2,0,0,0.027687,0,0,0,0,0,0,0,0,0,0,61,0.027687,0
bright,acpi,4,49,58,0,0,0.000424,0,0,0,0,0,0,0,0.005098,0,0,2137,0.005522,1
bright,terminfo,5,47,11,0,0,0.0003,0,0,0,0,0,0,0,0.00102,0,0,8937,0.00132,0
bright,phantasia,6,0,1,0,0,0.000181,0,0,0,0,0,0,0,0,0,0,4440,0.000181,0
bright,iteconfig,8,1,0,0,0,0.001526,0,0,0,0,0,0,0,0,0,0,561,0.001526,0
bright,tadpolectl,8,0,1,0,0,0.001936,0,0,0,0,0,0,0,0.012694,0,0,532,0.01463,0
bufcache,sysctl,7,37,103,0,0,0.000528,0,0,0,0,0,0,0,0.002856,0,0,17504,0.003385,0
bufcache,systat,1,11,15,0,0,0.002566,0,0,0,0,0,0,0,0,0,0,2975,0.002566,0
bufcache,options,4,62,273,0,0,0.000261,0,0,0,0,0,0,0,0,0,0,14505,0.000261,0
buff,archive_read_disk_new,3,0,0,0,0,0.003121,0,0,0,0,0,0,0,0,0,0,756,0.003121,1
buff,archive_write_new,3,0,0,0,0,0.001939,0,0,0,0,0,0,0,0,0,0,2303,0.001939,1
buff,des_read_password,3,0,0,0,0,0.0019,0,0,0,0,0,0,0,0,0,0,223,0.0019,0
buff,archive_read_new,3,0,0,0,0,0.000999,0,0,0,0,0,0,0,0,0,0,2216,0.000999,0
buffercache,buffercache,9,17,0,11.65228,0,0.002646,0,0,0,0,0,0,0,0,0,0,889,11.654926,1
buffercache,types,3,8,34,0,0,0.003526,0,0,0,0,0,0,0,0.130193,0,0,662,0.133719,0
buffercache,WAPBL,9,0,0,0,0,0.007226,0,0,0,0,0,0,0,0,0,0,1789,0.007226,0
buffercache,BUFFERIO,9,0,0,0,0,0.004096,0,0,0,0,0,0,0,0,0,0,1386,0.004096,0
buffercache,fstrans,9,3,0,0,0,0.001944,0,0,0,0,0,0,0,0,0,0,1040,0.001944,0
buffercache,intro,9,31,159,0,0,0.001273,0,0,0,0,0,0,0,0,0,0,1328,0.001273,0
bus_space,bus_space,9,29,0,14.709354,0,0.001204,0,0,0,0,0,0,0,0,0,0,9367,14.710557,1
bus_space,intio,4,5,9,0,0,0.012382,0,0,0,0,0,0,0,0.534886,0,0,121,0.547267,0
bus_space,intio,4,5,9,0,0,0.011532,0,0,0,0,0,0,0,0.534886,0,0,128,0.546418,0
bus_space,ibus,4,1,5,0,0,0.010994,0,0,0,0,0,0,0,0.534886,0,0,133,0.545879,0
bus_space,empb,4,1,5,0,0,0,0,0,0,0,0,0.297159,0,0,0,0,191,0.297159,0
bus_space,neptune,4,1,6,0,0,0.015475,0,0,0,0,0,0,0,0,0,0,83,0.015475,0
bus_space,mb,9,6,0,0,0,0.003163,0,0,0,0,0,0,0,0,0,0,484,0.003163,0
bus_space,IOASIC,9,0,0,0,0,0.002626,0,0,0,0,0,0,0,0,0,0,770,0.002626,0
bus_space,wdc,9,1,4,0,0,0.002073,0,0,0,0,0,0,0,0,0,0,1622,0.002073,0
bus_space,TC,9,0,0,0,0,0.001313,0,0,0,0,0,0,0,0,0,0,549,0.001313,0
bus_space,Cardbus,9,0,0,0,0,0.000694,0,0,0,0,0,0,0,0,0,0,1044,0.000694,0
bus_space,ipkdb,9,2,7,0,0,0.001221,0,0,0,0,0,0,0,0,0,0,657,0.001221,0
bus_space,PCI,9,0,0,0,0,0.000681,0,0,0,0,0,0,0,0,0,0,3111,0.000681,0
bus_space,MCA,9,0,0,0,0,0.00095,0,0,0,0,0,0,0,0,0,0,722,0.00095,0
bus_space,bus_dma,9,34,0,0,0,0.000188,0,0,0,0,0,0,0,0,0,0,4245,0.000188,0
bwi,bwi,4,2,11,16.181573,0,0.097187,0,0,0,0.359591,0,0,0,0.340665,0,0,360,16.979015,1
bwi,cardbus,4,26,0,0,0,0.046432,0,0,0,0,0,0,0,0,0,0,452,0.046432,0
bwi,hostapd,8,14,18,0,0,0.018462,0,0,0,0,0,0,0,0,0,0,420,0.018462,0
c,c,7,3,0,16.305706,0.84705,0.000549,0,0,0,0,0,0,0,0.002819,0,0,952,17.156123,1
c,atf-c++-api,3,2,0,6.522282,0.426293,0.000073,0,0,0,0,0,0,0,0,0,0,2049,6.948649,0
c,atf-c-api,3,2,0,6.522282,0.426293,0.00005,0,0,0,0,0,0,0,0,0,0,2169,6.948625,0
c,sort,1,12,9,0,0,0.000055,0,0,0,0,2.50857,0,0,0,0,0,1356,2.508626,0
c,gcc,1,25,0,0,1.124531,0.000117,0,0,0,0,0,0,0,0,0.012938,0,113084,1.137587,1
c,cpp,1,23,0,0,1.124531,0.000242,0,0,0,0,0,0,0,0,0.010934,0,5274,1.135708,1
c,lint,1,9,18,0,0.84705,0.000345,0,0,0.172092,0,0,0,0,0.004204,0,0,2283,1.023691,1
c,operator,7,2,1,0,0.966264,0.000313,0,0,0,0,0,0,0,0,0,0,137,0.966577,1
c,c89,1,1,1,0,0.84705,0.000399,0,0,0,0,0,0,0,0,0,0,141,0.847448,1
c,c99,1,2,1,0,0.84705,0.000372,0,0,0,0,0,0,0,0,0,0,148,0.847422,1
c,telnet,1,11,9,0,0,0.000005,0,0,0,0,0,0,0,0,0,0,5139,0.000005,0
c,newfs_udf,8,0,6,0,0,0.000056,0,0,0,0,0,0,0,0,0,0,465,0.000056,0
c,tbl,1,7,0,0,0,0.000047,0,0,0,0,0,0,0,0,0,0,1709,0.000047,0
c,send-pr,1,2,0,0,0,0.000015,0,0,0,0,0,0,0,0,0,0,1372,0.000015,0
c,mount_udf,8,8,10,0,0,0.000043,0,0,0,0,0,0,0,0,0,0,541,0.000043,0
c++,c,7,3,0,16.305706,0.84705,0.000549,0,0,0,0,0,0,0,0.002819,0,0,952,17.156123,1
c++,atf-c++-api,3,2,0,6.522282,0.426293,0.000073,0,0,0,0,0,0,0,0,0,0,2049,6.948649,0
c++,atf-c-api,3,2,0,6.522282,0.426293,0.00005,0,0,0,0,0,0,0,0,0,0,2169,6.948625,0
c++,sort,1,12,9,0,0,0.000055,0,0,0,0,2.50857,0,0,0,0,0,1356,2.508626,0
c++,gcc,1,25,0,0,1.124531,0.000117,0,0,0,0,0,0,0,0,0.012938,0,113084,1.137587,1
c++,cpp,1,23,0,0,1.124531,0.000242,0,0,0,0,0,0,0,0,0.010934,0,5274,1.135708,1
c++,lint,1,9,18,0,0.84705,0.000345,0,0,0.172092,0,0,0,0,0.004204,0,0,2283,1.023691,1
c++,operator,7,2,1,0,0.966264,0.000313,0,0,0,0,0,0,0,0,0,0,137,0.966577,1
c++,c89,1,1,1,0,0.84705,0.000399,0,0,0,0,0,0,0,0,0,0,141,0.847448,1
c++,c99,1,2,1,0,0.84705,0.000372,0,0,0,0,0,0,0,0,0,0,148,0.847422,1
c++,acpidump,8,5,6,0,0,0.000043,0,0,0,0,0,0,0,0,0,0,533,0.000043,0
c++,master,8,0,0,0,0,0.000023,0,0,0,0,0,0,0,0,0,0,905,0.000023,0
c++,cacos,3,2,0,0,0,0.000154,0,0,0,0,0,0,0,0,0,0,172,0.000154,0
c++,mklocale,1,0,2,0,0,0.000066,0,0,0,0,0,0,0,0.000414,0,0,934,0.000479,0
c++,dosboot,8,3,7,0,0,0.000128,0,0,0,0,0,0,0,0,0,0,391,0.000128,0
